set_number,min_value_new,max_value_new,mean_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used,RRP (USD),Year,Theme,Pieces
7110-1,75.75,75.75,75.75,1.0,23.0,65.0,35.137853934757224,8.0,6.0,1999,Star Wars,49.0
7111-1,55.98539900793873,55.98539900793873,55.98539900793873,1.0,9.48,31.35182344444569,17.68117148649028,10.0,6.0,1999,Star Wars,62.0
7113-1,82.74663669399604,82.74663669399604,82.74663669399604,1.0,44.30326803432106,50.33087370813692,47.31707087122899,2.0,10.0,2002,Star Wars,93.0
7115-1,100.77371821428972,100.77371821428972,100.77371821428972,1.0,61.572741828931015,61.572741828931015,61.572741828931015,1.0,10.0,2000,Star Wars,77.0
7117-1,84.985835694051,84.985835694051,84.985835694051,1.0,7.837955861111422,25.725,13.964080959815098,7.0,7.99,2010,Bionicle,19.0
71170-1,44.0,111.95960093607589,77.97980046803794,2.0,16.795619702381618,34.47086973610719,25.6332447192444,2.0,99.99,2015,Dimensions,267.0
71173-1,114.37033221735771,114.37033221735771,114.37033221735771,6.0,15.2,60.38161178649062,32.061526764233,4.0,99.99,2015,Dimensions,267.0
71174-1,24.99,24.99,24.99,29.0,25.0,26.87299152381059,25.93649576190529,2.0,99.99,2015,Dimensions,267.0
7119-1,30.0,30.0,30.0,1.0,13.101550809882706,35.0,23.31657282433,15.0,10.0,2002,Star Wars,118.0
71201-1,48.93996725974827,89.57663841270197,64.83400156012966,3.0,26.491,44.78831920635098,36.39932182379156,3.0,29.99,2015,Dimensions,94.0
71202-1,2.99,17.036356918115754,10.075194885173946,5.0,8.0,8.0,8.0,1.0,29.99,2015,Dimensions,98.0
71204-1,55.97420192813714,55.97420192813714,55.97420192813714,1.0,51.71664793374753,99.0,70.23888264458252,3.0,29.99,2015,Dimensions,83.0
71206-1,44.68874290566207,64.95,52.37958096855402,18.0,25.0,33.06,27.794540326625057,3.0,24.99,2015,Dimensions,81.0
71209-1,11.172185726415517,29.98,19.17622714618687,6.0,7.448123817610345,9.0,8.224061908805172,2.0,14.99,2015,Dimensions,41.0
71210-1,2.99,27.98150242416777,17.788554009114424,3.0,13.40662287169862,26.82285376915439,18.84494654621972,4.0,14.99,2015,Dimensions,50.0
71212-1,2.979249527044138,29.98,14.893997148566696,4.0,5.176446053239189,6.353,5.764723026619595,2.0,14.99,2015,Dimensions,55.0
71213-1,5.0,16.795619702381618,11.465203011054715,16.0,4.468874290566207,14.0,9.234437145283104,2.0,14.99,2015,Dimensions,62.0
71214-1,11.745736711865543,29.98,20.286326314451536,6.0,5.0,11.197079801587746,7.847026600529248,3.0,14.99,2015,Dimensions,46.0
71216-1,29.98,29.98,29.98,1.0,4.0,21.469017524085555,12.734508762042775,2.0,14.99,2015,Dimensions,59.0
71217-1,2.99,19.97559036603253,13.65186345534418,8.0,10.0,13.996349751984685,11.99817487599234,2.0,14.99,2015,Dimensions,45.0
71218-1,12.5,19.0,16.736405312001907,5.0,32.044,32.471531424604464,32.25776571230223,2.0,14.99,2015,Dimensions,39.0
71219-1,18.61286142020825,29.98,24.21545002257117,7.0,12.31678778174652,32.471531424604464,19.22121250256676,6.0,14.99,2015,Dimensions,36.0
71220-1,11.172185726415517,33.25,20.2249206426134,16.0,18.61799325614911,32.471531424604464,25.544762340376785,2.0,14.99,2015,Dimensions,56.0
71221-1,29.98,29.98,29.98,1.0,18.05,18.195,18.1225,2.0,14.99,2015,Dimensions,38.0
71222-1,9.95,13.784210562608171,11.867105281304086,2.0,6.718247880952648,6.718247880952648,6.718247880952648,1.0,14.99,2015,Dimensions,57.0
71227-1,9.0,29.98,16.805438674393717,8.0,4.696347583393715,10.721090626090223,7.493812736494647,3.0,14.99,2015,Dimensions,38.0
71228-1,39.467608109517215,39.467608109517215,39.467608109517215,1.0,26.836271905106944,44.279848643426455,34.32538765736806,6.0,29.99,2016,Dimensions,115.0
71229-1,22.34437145283104,26.805797619579632,24.57508453620533,4.0,2.575328354365181,22.8108311193409,12.69307973685304,4.0,24.99,2016,Dimensions,92.0
71230-1,36.99,36.99,36.99,1.0,30.0,34.88715347663903,32.443576738319514,2.0,14.99,2016,Dimensions,69.0
71231-1,5.951050930270665,22.326977124365968,14.139014027318316,2.0,3.724061908805172,6.353,4.972780796750633,3.0,14.99,2015,Dimensions,57.0
71232-1,7.448123817610345,16.253681039984773,12.56760068981559,13.0,4.468874290566207,11.197079801587746,7.836769477441074,4.0,14.99,2015,Dimensions,59.0
71233-1,55.97420192813714,55.97420192813714,55.97420192813714,2.0,30.0,50.38685910714486,38.83805358743182,5.0,14.99,2016,Dimensions,65.0
71234-1,27.98150242416777,27.98150242416777,27.98150242416777,1.0,15.0,20.12720392883021,18.41813595255348,3.0,14.99,2016,Dimensions,58.0
71238-1,5.99,33.59123940476324,19.79061970238162,3.0,38.752,60.38161178649062,49.56680589324532,2.0,14.99,2016,Dimensions,40.0
71239-1,4.99,55.97420192813714,37.55798476960894,5.0,39.18977930555711,39.18977930555711,39.18977930555711,1.0,11.99,2016,Dimensions,56.0
71240-1,16.78442262258003,19.81858680192148,17.799543042294374,7.0,11.197079801587746,18.78539033357486,14.991235067581304,2.0,11.99,2016,Dimensions,52.0
71242-1,28.257,59.99,40.18088288374887,8.0,25.494458309851595,33.59123940476324,29.54284885730741,2.0,49.99,2016,Dimensions,259.0
71245-1,89.56544133290038,559.8427929995858,212.7333191503656,5.0,9.0,85.0,47.0,2.0,29.99,2016,Dimensions,102.0
71246-1,72.76982163051875,79.95,76.35991081525938,2.0,54.86569102777995,54.86569102777995,54.86569102777995,1.0,24.99,2016,Dimensions,96.0
71247-1,46.96347583393715,46.96347583393715,46.96347583393715,1.0,15.0,23.161,19.0805,2.0,24.99,2016,Dimensions,119.0
71248-1,2.49,50.38685910714486,20.052511261014985,17.0,11.232,16.101763143064165,13.666881571532082,2.0,29.99,2016,Dimensions,76.0
71251-1,30.0,44.7771221265494,37.3885610632747,2.0,10.734508762042775,10.734508762042775,10.734508762042775,1.0,11.99,2016,Dimensions,73.0
71253-1,19.95,59.99,29.22234254707179,22.0,6.709067976276736,25.494458309851595,16.427545096566735,6.0,49.99,2016,Dimensions,261.0
71255-1,79.998,119.95,92.3778603332251,4.0,28.5,68.704,48.602,2.0,24.99,2017,Dimensions,105.0
71256-1,3.99,69.9817487599234,47.04767682988277,3.0,5.0,53.67254381021389,31.22418127007129,3.0,24.99,2016,Dimensions,94.0
71257-1,2.99,26.82285376915439,11.513821592166416,56.0,6.0,22.282188805159613,9.4780372934053,7.0,11.99,2016,Dimensions,51.0
71258-1,5.99,67.1712817297249,38.17590150788836,4.0,3.0,49.64710302444784,26.32355151222392,2.0,11.99,2016,Dimensions,42.0
7126-1,167.57608258479692,167.57608258479692,167.57608258479692,1.0,44.7771221265494,67.18247880952647,50.92504972414061,4.0,10.0,2001,Star Wars,133.0
71264-1,30.0,44.7771221265494,37.3885610632747,2.0,48.80807085512099,48.80807085512099,48.80807085512099,1.0,44.99,2017,Dimensions,156.0
71267-1,27.377,72.78101871032035,50.44721535503541,8.0,20.0,56.35617100072458,40.45205700024152,3.0,29.99,2017,Dimensions,118.0
7128-1,138.456,138.456,138.456,1.0,14.89624763522069,43.66861122619221,34.189033216363654,8.0,10.0,1999,Star Wars,93.0
7130-1,130.0,130.0,130.0,1.0,27.58221223133201,120.76322357298125,54.01175689448221,11.0,20.0,1999,Star Wars,215.0
71304-1,52.32938840136329,52.32938840136329,52.32938840136329,2.0,25.77,33.255327010715604,28.36210408284473,4.0,9.99,2016,Bionicle,74.0
71309-1,105.1263987255076,105.92437492302008,105.52538682426383,2.0,84.985835694051,84.985835694051,84.985835694051,1.0,19.99,2016,Bionicle,143.0
7131-1,92.49899450328464,92.49899450328464,92.49899450328464,1.0,22.282188805159613,60.38161178649062,29.52563321425552,9.0,15.0,1999,Star Wars,136.0
71311-1,135.16251264708123,135.16251264708123,135.16251264708123,1.0,80.05912058135239,89.98,85.0195602906762,2.0,24.99,2016,Bionicle,171.0
71316-1,184.69583132718984,184.69583132718984,184.69583132718984,1.0,90.1083417647208,114.54612637024265,102.32723406748173,3.0,24.99,2016,Bionicle,191.0
7134-1,135.25,135.25,135.25,1.0,21.469017524085555,41.5,29.08184039371901,7.0,15.0,2000,Star Wars,125.0
71343-1,8.957663841270197,22.39415960317549,16.045415355675242,3.0,11.197079801587746,11.197079801587746,11.197079801587746,1.0,14.99,2017,Dimensions,56.0
71344-1,4.99,36.95036334523956,25.17346855673373,4.0,3.724061908805172,11.197079801587746,7.460570855196459,2.0,14.99,2017,Dimensions,57.0
71348-1,4.99,16.78442262258003,12.18518164296906,10.0,10.734508762042775,10.734508762042775,10.734508762042775,1.0,14.99,2017,Dimensions,64.0
7135-1,76.36408424682843,76.36408424682843,76.36408424682843,1.0,10.637225811508358,34.3,15.582561142484252,11.0,7.99,2010,Bionicle,21.0
71360-1,34.99,138.48,65.72951304666542,281.0,25.0,51.50656708730363,39.81486737849158,4.0,59.99,2020,Super Mario,231.0
71362-1,49.9,127.8258630149257,66.7127829861972,8.0,35.0,49.64710302444784,42.32355151222392,2.0,49.99,2020,Super Mario,468.0
71363-1,19.95,41.42023760203339,26.40690788146448,31.0,12.076322357298125,16.101763143064165,14.089042750181145,2.0,19.99,2020,Super Mario,180.0
71364-1,13.168,46.96347583393715,25.82947795753224,681.0,21.469017524085555,21.469017524085555,21.469017524085555,1.0,19.99,2020,Super Mario,133.0
71366-1,29.99,54.39,38.01504292561257,543.0,18.47518167261978,20.12720392883021,19.301192800725,2.0,29.99,2020,Super Mario,132.0
71367-1,22.3829625233739,60.171,33.578243415201506,251.0,14.446380956637023,20.154743642857945,15.92863582924513,5.0,29.99,2020,Super Mario,205.0
71368-1,43.235284237870765,134.1813595255347,77.93275028033679,114.0,33.54533988138368,33.54533988138368,33.54533988138368,1.0,69.99,2020,Super Mario,464.0
71369-1,129.10577825445773,155.0,144.56895270581794,7.0,95.17517831349583,95.17517831349583,95.17517831349583,1.0,99.99,2020,Super Mario,1010.0
71371-1,22.099669913855568,29.51989909561764,25.809784504736605,7.0,11.040320684365517,11.040320684365517,11.040320684365517,1.0,9.99,2020,Super Mario,13.0
71372-1,39.21845801642521,39.21845801642521,39.21845801642521,1.0,21.16248082500084,24.18569237142953,22.674086598215183,4.0,9.99,2020,Super Mario,11.0
71373-1,13.0628918867566,20.12720392883021,16.93114101058203,16.0,6.15839389087326,10.413284215476605,8.957663841270197,3.0,9.99,2020,Super Mario,10.0
71374-1,257.5216383567166,671.8247880952648,398.6216761608589,31.0,184.7518167261978,399.95,238.70982156639369,5.0,229.99,2020,Super Mario,2646.0
71377-1,82.63693375638678,82.63693375638678,82.63693375638678,1.0,67.18247880952647,67.18247880952647,67.18247880952647,1.0,49.99,2020,Super Mario,431.0
71380-1,54.5,107.34508762042778,71.45666456696097,654.0,30.0,51.70975238068969,38.90325079356323,3.0,59.99,2021,Super Mario,366.0
71381-1,22.39415960317549,52.16,34.69002625963932,11.0,13.99,13.99,13.99,1.0,19.99,2021,Super Mario,160.0
71382-1,22.39415960317549,48.16367500099298,33.01032244857496,114.0,25.494458309851595,25.494458309851595,25.494458309851595,1.0,29.99,2021,Super Mario,267.0
71384-1,15.978232876865713,26.836271905106944,19.48350284129484,25.0,12.787065133413206,12.787065133413206,12.787065133413206,1.0,9.99,2021,Super Mario,18.0
71385-1,13.404717816600918,16.78442262258003,14.933776526750988,18.0,13.145371687064014,13.90677311357198,13.526072400317997,3.0,9.99,2021,Super Mario,13.0
7139-1,63.30905244968793,63.30905244968793,63.30905244968793,2.0,24.63357556349304,50.38685910714486,38.091687027394535,6.0,13.0,2002,Star Wars,121.0
71391-1,70.0,185.857,130.81601072594367,24.0,71.33577056373731,71.33577056373731,71.33577056373731,1.0,99.99,2021,Super Mario,1152.0
71392-1,6.0,16.795619702381618,11.94578041882022,336.0,10.58124041250042,10.58124041250042,10.58124041250042,1.0,9.99,2021,Super Mario,11.0
71393-1,6.703311435849311,19.81858680192148,11.388488096309914,243.0,6.199102198991871,9.371955793928942,7.785528996460407,2.0,9.99,2021,Super Mario,13.0
71398-1,24.577590164485105,47.027735166668535,32.57707400936727,128.0,19.99,20.0,19.995,3.0,29.99,2022,Super Mario,229.0
7140-1,350.0,350.0,350.0,3.0,44.78831920635098,84.552,63.29335320260968,10.0,30.0,1999,Star Wars,266.0
7141-1,107.24627966215311,113.94959109800244,110.5979353800778,3.0,26.813245743397243,114.0541555967045,49.7348479560877,12.0,20.0,1999,Star Wars,179.0
7144-1,212.2715288018948,475.0,341.06130761650905,3.0,35.75099432452966,119.0,87.95037472855519,12.0,20.0,2000,Star Wars,166.0
7145-1,58.0,90.53958727563852,74.26979363781925,2.0,36.22896707189437,52.13686672327241,41.96651495014511,6.0,19.99,2010,HERO Factory,156.0
7146-1,279.8710096406857,279.8710096406857,279.8710096406857,1.0,27.99269950396937,87.21788369159756,58.50353327377218,9.0,20.0,2001,Star Wars,171.0
7147-1,67.18247880952647,67.18247880952647,67.18247880952647,3.0,12.876641771825907,33.59123940476324,26.66147945194523,4.0,12.99,2010,HERO Factory,45.0
7153-1,1034.3329586749503,1034.3329586749503,1034.3329586749503,1.0,156.74792014242686,689.5553057833004,423.3293023328567,5.0,50.0,2002,Star Wars,360.0
7156-1,35.0,35.0,35.0,1.0,33.516557179246554,46.305,39.91077858962328,2.0,12.99,2010,HERO Factory,40.0
7165-1,18.75,18.75,18.75,1.0,5.0,14.55620374206407,8.591913601296419,12.0,7.99,2010,HERO Factory,19.0
71700-1,10.021386422421031,36.32892541625144,17.34465259402108,26.0,4.926715112698608,13.391299680648364,7.151821839185357,5.0,9.99,2020,Ninjago,127.0
71701-1,18.62030954402586,25.0,21.9882269989523,7.0,20.63709309502724,30.791969454366303,25.71453127469677,2.0,19.99,2020,Ninjago,81.0
71703-1,23.48,35.25960429519981,29.369802147599906,2.0,18.0,18.0,18.0,1.0,29.99,2020,Ninjago,165.0
71704-1,40.9646809968569,96.87825415131734,56.32832247445182,14.0,33.59123940476324,33.59123940476324,33.59123940476324,1.0,39.99,2020,Ninjago,513.0
71709-1,43.99,63.94879346380391,54.755448365950976,7.0,33.59123940476324,33.59123940476324,33.59123940476324,1.0,29.99,2020,Ninjago,322.0
7171-1,134.1813595255347,134.1813595255347,134.1813595255347,1.0,139.95230044004524,201.49145102957144,170.72187573480835,2.0,90.0,1999,Star Wars,896.0
71710-1,33.509109055428944,65.99,47.00064570931124,392.0,25.64691128553673,25.64691128553673,25.64691128553673,1.0,39.99,2020,Ninjago,419.0
71712-1,89.56544133290038,145.959,114.77024803511516,333.0,60.86732580143099,60.86732580143099,60.86732580143099,1.0,79.99,2020,Ninjago,810.0
71713-1,44.68874290566207,44.68874290566207,44.68874290566207,5.0,65.27897524325655,65.27897524325655,65.27897524325655,1.0,29.99,2020,Ninjago,286.0
71714-1,100.77371821428972,100.77371821428972,100.77371821428972,1.0,26.899,26.899,26.899,1.0,9.99,2020,Ninjago,49.0
71719-1,44.68129478184446,86.17272615301928,66.15329106308596,37.0,45.0541708823604,45.6952826702796,45.37472677632,2.0,49.99,2020,Ninjago,616.0
71721-1,123.1678778174652,186.99,152.2151102593998,14.0,80.05912058135239,80.05912058135239,80.05912058135239,1.0,79.99,2020,Ninjago,1016.0
71730-1,9.071874055246392,26.24147622300104,15.36577181927241,127.0,8.253372601178034,8.253372601178034,8.253372601178034,1.0,9.99,2021,Ninjago,61.0
71731-1,10.0,16.49,13.601079986339563,31.0,9.440908227246815,10.077371821428972,9.759140024337896,3.0,9.99,2021,Ninjago,57.0
71732-1,8.99,16.49,12.047388997749389,12.0,7.99,10.301313417460726,8.848228672879587,3.0,9.99,2021,Ninjago,69.0
71733-1,10.5,27.936714104961425,18.1890918614635,7.0,8.253372601178034,8.253372601178034,8.253372601178034,1.0,9.99,2021,Ninjago,51.0
71736-1,47.81695490905842,71.99,60.81377212624631,7.0,32.0,32.0,32.0,1.0,39.99,2021,Ninjago,449.0
71737-1,75.0,99.98,87.49000000000001,4.0,49.76786624802083,49.76786624802083,49.76786624802083,1.0,49.99,2021,Ninjago,599.0
71738-1,67.03311435849311,116.98,86.82441638619905,628.0,40.683763041214725,40.683763041214725,40.683763041214725,1.0,59.99,2021,Ninjago,840.0
71741-1,307.71476495255763,838.551,464.477928132881,271.0,318.1321561980047,334.95,326.54107809900233,2.0,299.99,2021,Ninjago,5685.0
71742-1,33.580042324961646,55.2,42.00161554053878,243.0,29.25492853814312,29.25492853814312,29.25492853814312,1.0,29.99,2021,Ninjago,372.0
71746-1,39.17858222575553,88.45693043254319,66.91692697679963,19.0,50.12932627170834,50.12932627170834,50.12932627170834,1.0,39.99,2021,Ninjago,506.0
71747-1,55.77899927008387,71.65011365035998,64.99574091890504,25.0,57.94488797321659,57.94488797321659,57.94488797321659,1.0,49.99,2021,Ninjago,632.0
71749-1,39.1886756602698,94.04427325353548,59.479527749158045,11.0,49.26715112698608,49.26715112698608,49.26715112698608,1.0,39.99,2021,Ninjago,147.0
71752-1,39.8,55.98539900793873,46.43756888472274,14.0,30.0,44.18255718908509,37.60416083485427,3.0,39.99,2021,Ninjago,356.0
71754-1,68.51605101389558,133.24524963889417,92.79745828247992,1284.0,75.85108363616304,75.85108363616304,75.85108363616304,1.0,69.99,2021,Ninjago,737.0
71760-1,14.324424190171202,46.99,24.039663633618208,216.0,30.861712690872984,30.861712690872984,30.861712690872984,1.0,19.99,2022,Ninjago,140.0
71761-1,7.278101871032035,18.682,13.098385883152355,20.0,11.197079801587746,11.197079801587746,11.197079801587746,1.0,9.99,2022,Ninjago,95.0
71763-1,29.10121040432655,55.99,37.259363747955526,151.0,24.296466074051065,24.296466074051065,24.296466074051065,1.0,29.99,2022,Ninjago,279.0
71767-1,123.24,198.56,146.3259227051623,10.0,111.8492304769143,111.8492304769143,111.8492304769143,1.0,99.99,2022,Ninjago,1394.0
7181-1,1103.2884892532809,1103.2884892532809,1103.2884892532809,1.0,335.9123940476324,920.0,548.6374646825442,3.0,100.0,2000,Star Wars,703.0
7187-1,313.5182344444569,391.8977930555711,364.794567594802,3.0,167.9561970238162,226.10588836259765,200.309559040468,3.0,19.99,2011,Castle,185.0
7188-1,138.0,223.94159603175493,180.97079801587745,3.0,69.53751525641114,89.57663841270197,82.5771417230064,4.0,39.99,2011,Castle,286.0
7189-1,482.6887140483103,1150.0,688.818222871588,5.0,187.8153377599122,447.88319206350985,298.2865556662822,5.0,69.99,2011,Castle,663.0
7191-1,1379.1106115666007,1379.1106115666007,1379.1106115666007,1.0,447.8272066645019,999.99,643.2721218023429,3.0,150.0,2000,Star Wars,1300.0
7195-1,89.56544133290038,89.56544133290038,89.56544133290038,1.0,40.0,57.0,49.71228890775748,3.0,10.99,2009,Indiana Jones,79.0
7197-1,167.94499994401465,201.54743642857943,184.74621818629703,2.0,111.97079801587746,111.97079801587746,111.97079801587746,1.0,39.99,2009,Indiana Jones,420.0
7198-1,279.9157979598921,279.9269950396936,279.9213964997929,2.0,156.75911722222844,167.90021162480824,162.32966442351835,2.0,49.99,2009,Indiana Jones,384.0
7200-1,82.74663669399604,190.0,136.37331834699802,2.0,26.22,50.38685910714486,36.78950995980249,4.0,7.0,2002,Star Wars,31.0
72002-1,71.25213756412691,75.0204346706379,73.13628611738241,2.0,22.589311738838408,22.589311738838408,22.589311738838408,1.0,19.99,2018,Nexo Knights,191.0
7201-1,54.352,130.0,92.176,2.0,27.98150242416777,44.78831920635098,35.81106047542801,4.0,7.0,2002,Star Wars,26.0
7203-1,94.14,94.14,94.14,1.0,39.23895070831658,50.38685910714486,44.81290490773072,2.0,7.0,2002,Star Wars,59.0
7206-1,72.78101871032035,78.36836153131263,75.57469012081648,2.0,17.87549716226483,32.19160442956477,23.02467795854956,6.0,39.99,2010,City,342.0
