set_number,min_value_new,max_value_new,mean_value_new,quantity_new,min_value_used,max_value_used,mean_value_used,quantity_used
1354-1,23.0,26.0,24.5,2.0,11.59,28.0,19.795,2.0
1360-1,30.881546092779,30.881546092779,30.881546092779,1.0,7.837955861111422,7.837955861111422,7.837955861111422,1.0
1363-1,16.78442262258003,16.78442262258003,16.78442262258003,2.0,2.7992699503969365,2.7992699503969365,2.7992699503969365,1.0
1371-1,171.891,171.891,171.891,1.0,167.94499994401463,167.94499994401463,167.94499994401463,1.0
1388-1,40.667793839366695,40.667793839366695,40.667793839366695,3.0,23.032393151865993,29.56029067619165,25.928704460543358,10.0
1441-1,49.75982263825594,49.75982263825594,49.75982263825594,2.0,13.548466559921172,13.548466559921172,13.548466559921172,1.0
1463-1,72.0,72.0,72.0,1.0,9.954203943611507,21.274451623016716,15.592437492302007,4.0
1484-1,402.54407857660414,402.54407857660414,402.54407857660414,1.0,134.36495761905294,134.36495761905294,134.36495761905294,1.0
1491-1,202.0,202.0,202.0,1.0,30.0,33.46807152694577,31.734035763472885,2.0
150-1,40.25440785766042,40.25440785766042,40.25440785766042,2.0,3.354533988138368,26.068433361636206,15.008925917691275,8.0
152-1,44.788319206350984,44.788319206350984,44.788319206350984,1.0,33.545339881383676,33.545339881383676,33.545339881383676,1.0
153-1,72.78101871032035,72.78101871032035,72.78101871032035,3.0,7.278101871032035,20.12720392883021,13.702652899931122,2.0
154-1,40.25440785766042,40.25440785766042,40.25440785766042,1.0,4.42284652162716,28.84,15.110584906772075,7.0
156-2,40.25440785766042,40.25440785766042,40.25440785766042,3.0,8.397809851190809,13.418135952553472,10.90797290187214,3.0
1561-1,19.075,19.075,19.075,1.0,10.0,10.0,10.0,1.0
1562-1,23.814,23.814,23.814,1.0,3.82,10.0,6.78,3.0
1563-1,17.915327682540394,25.019,21.467163841270196,2.0,5.2,6.65,5.925000000000001,2.0
157-1,40.25440785766042,40.25440785766042,40.25440785766042,1.0,4.478831920635098,13.418135952553472,7.413475416213926,7.0
159-1,53.67254381021389,53.67254381021389,53.67254381021389,3.0,7.278101871032035,20.12720392883021,13.702652899931122,3.0
1610-1,26.836271905106944,37.557362531197164,32.196817218152056,2.0,2.6836271905106943,2.6836271905106943,2.6836271905106943,1.0
1630-1,26.836271905106944,50.97549848375064,38.90588519442879,2.0,2.6836271905106943,6.709067976276736,5.314490190576262,3.0
1631-1,26.836271905106944,26.836271905106944,26.836271905106944,1.0,5.46,7.608083085097818,6.534041542548909,5.0
1633-1,26.836271905106944,26.836271905106944,26.836271905106944,1.0,4.850574970047812,9.013649240278136,6.410492863782445,3.0
1642-1,4.0,6.97,5.484999999999999,6.0,4.36,4.36,4.36,1.0
1643-1,6.99,15.36,11.175,6.0,2.48,3.26,2.87,2.0
1646-1,4.0,5.81,4.904999999999999,6.0,1.1,1.1,1.1,1.0
1647-1,4.0,9.99,7.733333333333334,7.0,2.15,2.15,2.15,1.0
1649-1,4.75,6.89,6.02425,8.0,2.2344371452831036,2.2344371452831036,2.2344371452831036,2.0
1665-1,134.1813595255347,134.1813595255347,134.1813595255347,1.0,15.5,15.5,15.5,1.0
17101-1,159.99,224.10547437957263,192.04773718978632,2.0,96.81816150511688,123.16787781746521,112.51845907975114,3.0
1712-1,59.59,59.59,59.59,1.0,27.992699503969366,27.992699503969366,27.992699503969366,1.0
1733-1,50.93375649455658,50.93375649455658,50.93375649455658,1.0,5.542554501785935,8.957663841270197,6.673459561746297,18.0
1736-1,181.64787218605667,181.64787218605667,181.64787218605667,1.0,22.33817420416755,22.33817420416755,22.33817420416755,2.0
1752-1,39.18977930555711,39.18977930555711,39.18977930555711,1.0,9.517517831349585,17.846120816896118,13.95461899710061,5.0
1761-1,28.205444020199533,28.205444020199533,28.205444020199533,1.0,9.954203943611507,9.954203943611507,9.954203943611507,1.0
1778-1,10.077371821428972,10.077371821428972,10.077371821428972,1.0,1.1197079801587746,1.1197079801587746,1.1197079801587746,1.0
1831-1,446.76348408335105,446.76348408335105,446.76348408335105,1.0,295.1989909561764,295.1989909561764,295.1989909561764,1.0
1841-1,2.38,5.213686672327241,4.558137334465448,5.0,1.0,1.2,1.1,2.0
1912-1,10.0,24.99,17.494999999999997,26.0,2.3481737916968575,2.3481737916968575,2.3481737916968575,1.0
1915-1,3.0,6.994,4.997,14.0,1.38,2.3481737916968575,1.886057930565619,3.0
1954-1,20.277911520675406,20.277911520675406,20.277911520675406,2.0,8.397809851190809,8.397809851190809,8.397809851190809,1.0
1979-1,30.87,30.87,30.87,1.0,5.206238548509631,5.206238548509631,5.206238548509631,1.0
1980-1,25.0,25.0,25.0,1.0,5.951050930270665,5.951050930270665,5.951050930270665,1.0
1995-1,2.73,3.35,3.11,4.0,1.2,1.5,1.35,2.0
200-1,146.563,146.563,146.563,1.0,12.876641771825907,45.0541708823604,23.54560012724701,6.0
20017-1,10.99,10.99,10.99,20.0,11.172185726415517,11.172185726415517,11.172185726415517,1.0
20200-1,41.87707845793817,55.11611625031655,47.96319328747637,3.0,12.0,15.0,13.5,6.0
20201-1,11.118,33.545339881383676,23.22111329379456,3.0,14.0,14.0,14.0,1.0
20202-1,33.545339881383676,33.545339881383676,33.545339881383676,1.0,13.0,13.0,13.0,1.0
20205-1,15.0,33.545339881383676,25.881334970345918,4.0,16.0,16.0,16.0,1.0
20215-1,37.98,37.98,37.98,1.0,55.86092863207759,55.86092863207759,55.86092863207759,1.0
2025-1,1.495,7.99,3.8687500000000004,7.0,1.2,1.489624763522069,1.3448123817610345,2.0
2032-1,5.33,5.33,5.33,1.0,1.5,1.5,1.5,2.0
2045-1,6.99,6.99,6.99,1.0,0.9682560962893448,1.75,1.4060853654297816,3.0
2047-1,4.147,10.18570700158334,7.16635350079167,2.0,1.2,1.2,1.2,1.0
2069-1,3.5,10.18570700158334,5.933926750395835,5.0,1.2,1.3406622871698621,1.2703311435849312,2.0
2075-1,2.22,6.25,4.235,3.0,0.7448123817610345,1.2,0.9724061908805173,2.0
208-1,134.36495761905294,134.36495761905294,134.36495761905294,1.0,8.937748581132414,16.235765712302232,12.586757146717323,2.0
210-1,108.67885655421067,108.67885655421067,108.67885655421067,1.0,9.517517831349585,10.734508762042777,10.381619554102269,4.0
21000-2,259.93952123460105,259.93952123460105,259.93952123460105,1.0,50.98891661970319,80.60777749163017,65.79834705566668,4.0
21002-1,50.5,133.32141633522517,85.6665287794681,13.0,14.34569864179422,55.0,26.030026838057438,7.0
21003-1,192.90640687610792,192.90640687610792,192.90640687610792,1.0,19.2,46.89,37.2131019644151,4.0
21005-1,447.88319206350985,505.0,476.4415960317549,2.0,188.80515961437257,201.27203928830207,195.03859945133732,2.0
21006-1,114.210213976195,151.149380241633,134.31047754339457,4.0,15.0,65.0,36.47986433954025,10.0
21008-1,137.91106115666008,137.91106115666008,137.91106115666008,1.0,42.235385011588974,42.92461691221855,42.569635056613656,3.0
21009-1,386.5576261339769,386.5576261339769,386.5576261339769,1.0,100.919,117.22440198316106,109.07170099158053,2.0
21011-1,110.85109003571868,163.11391160566654,140.57015654111186,3.0,48.586,48.586,48.586,1.0
21012-1,207.80265451132863,207.80265451132863,207.80265451132863,1.0,60.961,60.961,60.961,1.0
21013-1,102.6996159401628,194.9074579389706,142.70395525946861,4.0,15.0,49.0,33.773407972570205,5.0
21014-1,285.47,408.69341275795273,347.0817063789764,2.0,85.0,85.0,85.0,1.0
21015-1,154.30856345436493,207.80265451132863,181.05560898284676,2.0,65.0,89.64218975182905,76.14731249695772,3.0
21016-1,447.88319206350985,447.88319206350985,447.88319206350985,1.0,167.71328127096584,200.0,183.8566406354829,2.0
21017-1,201.54743642857943,282.28389268743206,247.9411097053372,3.0,129.443,137.7828425019738,133.61292125098691,2.0
21018-1,117.0,297.18014032265273,202.2945205201004,11.0,49.491,122.5,81.9821708099696,7.0
21019-1,89.95,128.71043231925114,114.844574945622,4.0,32.77174479748552,61.74,40.15268423273457,5.0
21020-1,152.9993594613517,259.93952123460105,206.4694403479764,2.0,115.37,122.14923060880966,118.17307686960322,3.0
21022-1,207.0,207.0,207.0,1.0,51.12,82.32,68.01079978403492,4.0
21023-1,74.06811045809516,140.33336971605883,115.90763216979305,3.0,55.98539900793873,73.7997477390441,67.50776336142677,4.0
21024-1,194.609,194.609,194.609,1.0,115.88977594643318,115.88977594643318,115.88977594643318,1.0
21028-1,35.8194582852792,120.73638730107615,73.90522314950591,179.0,18.979050263691228,63.30905244968793,34.469314292972896,12.0
21029-1,107.065,120.0,113.5325,2.0,58.0,78.98,68.49000000000001,2.0
21030-1,167.9561970238162,222.82188805159615,193.81502212399835,11.0,67.09067976276735,212.35,127.11812286714171,8.0
21031-1,111.69683441788725,117.423,114.55991720894363,2.0,64.38320885912954,64.38320885912954,64.38320885912954,1.0
21032-1,223.49,259.93952123460105,241.71476061730053,3.0,130.0,130.0,130.0,1.0
21033-1,240.73721573413653,280.909,260.82310786706825,2.0,200.0,200.0,200.0,1.0
21034-1,27.862,100.26031183747953,54.438745819530816,251.0,17.231987091524676,60.38161178649062,26.63784997751373,13.0
21035-1,156.75911722222844,192.90640687610792,168.12085750498306,8.0,80.50881571532084,80.50881571532084,80.50881571532084,1.0
21041-1,88.45693043254319,133.32141633522517,112.09808531592549,36.0,77.66294550381261,117.6,97.6314727519063,2.0
21042-1,80.0,278.8072870595349,133.34511781691282,147.0,67.18247880952647,89.57663841270197,80.30921288619535,5.0
21044-1,33.866687567882295,166.83648904365742,71.98777303828912,151.0,18.979050263691228,49.99,35.42911943365171,4.0
21045-1,82.75,211.62480825000839,127.76226120449836,66.0,61.583938908732605,72.04201144341556,65.96210729041866,4.0
21046-1,133.24524963889417,301.20144666271034,183.4149282772465,51.0,96.00376221881332,186.2,141.10188110940666,2.0
21047-1,71.59917344282532,103.52892106478379,89.6031284274483,18.0,68.26597527254674,89.1847406196464,79.14690529739771,3.0
21050-1,314.07808843453626,314.07808843453626,314.07808843453626,1.0,196.68256551910326,320.0,258.34128275955163,2.0
21051-1,72.50109171528065,141.1051176770523,93.64201661603978,57.0,70.80931313402154,77.55097470579673,74.18014391990914,2.0
21052-1,67.89576791992057,126.4710163589336,98.09851191507799,61.0,59.99,82.9591642499636,67.51891441512053,4.0
21054-1,99.65401023413094,221.544,142.13866912530688,53.0,61.583938908732605,80.00313518234445,71.28131726717392,4.0
21056-1,131.91,211.62480825000839,174.08930497713817,20.0,83.9780985119081,83.9780985119081,83.9780985119081,1.0
21057-1,45.15782283980338,111.85882721786159,71.49849065947222,247.0,36.0,53.7347859678196,43.241595322606535,3.0
21058-1,111.96296006001634,222.82188805159615,165.88825380719976,55.0,90.38608415848296,140.89042750181144,115.6382558301472,2.0
21060-1,131.73028474173935,223.94159603175493,181.6500656628751,46.0,154.30856345436493,154.30856345436493,154.30856345436493,1.0
211-1,44.788319206350984,44.788319206350984,44.788319206350984,1.0,10.637225811508358,10.637225811508358,10.637225811508358,1.0
21102-1,67.09067976276735,140.7695401528355,91.26598488964984,10.0,36.8,55.929413608930794,44.031281513952926,3.0
21103-1,167.71328127096584,326.29,227.30469869680664,6.0,93.1015477201293,268.3627190510694,146.87699050455902,7.0
21104-1,400.0,400.0,400.0,1.0,95.92,223.94159603175493,142.0507678879388,3.0
21106-1,73.73642579434241,73.73642579434241,73.73642579434241,1.0,38.89917612645251,39.99,39.444588063226256,2.0
21108-1,124.11995504099407,222.82188805159615,182.04699627392145,11.0,100.79712593348549,228.68,139.89057523562562,7.0
21109-1,47.016538086866944,161.01763143064167,111.41739588620713,13.0,72.99161341258137,72.99161341258137,72.99161341258137,1.0
21113-1,70.0,70.0,70.0,1.0,8.0,20.994524627977025,14.56977931215743,6.0
21114-1,80.0,80.0,80.0,1.0,19.19,32.696,25.711293375144084,7.0
21115-1,110.0,110.0,110.0,1.0,27.451,39.95,34.31446548911829,4.0
21116-1,85.0,88.45693043254319,86.72846521627159,2.0,30.0,92.01,53.00730492944282,8.0
21118-1,229.99,244.99,237.49,2.0,93.1015477201293,129.99,114.68475945869999,4.0
21119-1,38.95,59.58499054088276,46.60241820593585,4.0,8.0,44.1,21.305989143873727,12.0
21120-1,73.7997477390441,88.4457333527416,82.41516036392856,4.0,18.0,196.0,56.841786991685524,6.0
21121-1,99.65401023413094,140.0,113.10267348942062,4.0,48.60645603372512,77.715,59.984502593392016,5.0
21122-1,161.0042132946891,222.79949389199297,186.56503063838858,5.0,14.89624763522069,75.0,59.425084399442035,6.0
21125-1,163.8587239874276,163.8587239874276,163.8587239874276,1.0,70.0,134.36495761905294,93.28498587301765,4.0
21127-1,259.99,424.3245361609692,342.15726808048464,2.0,128.76641771825908,128.76641771825908,128.76641771825908,1.0
21129-1,50.391,61.69247577427323,56.04173788713661,2.0,17.0,53.67254381021389,23.824978428320485,10.0
21130-1,64.4,64.4,64.4,1.0,20.12720392883021,54.08189544166881,33.58883796204617,12.0
21134-1,125.0,222.79949389199297,173.89974694599647,2.0,56.0,72.0,64.0,2.0
21135-1,189.2082544872297,189.2082544872297,189.2082544872297,3.0,44.788319206350984,80.0,60.952751337122855,7.0
21140-1,34.98,61.572741828931015,44.45524727631034,8.0,16.709402187909394,43.66861122619221,22.919025878205918,9.0
21141-1,28.98,61.572741828931015,45.27637091446551,16.0,8.721788369159757,20.0,14.320277672676516,9.0
21142-1,64.99,144.43113236068035,102.35604412022678,6.0,25.494458309851595,65.0,43.969625990225545,9.0
21143-1,70.0,144.43113236068035,107.21556618034018,2.0,48.405356690649626,67.63015390461713,56.30556886726662,7.0
21144-1,137.22150585087678,207.5,172.3607529254384,4.0,90.0,96.82560962893449,92.61555711201375,4.0
21145-1,38.0,61.572741828931015,52.24371297084979,5.0,11.40541555967045,35.88,20.638083640858724,7.0
21146-1,50.0,50.0,50.0,1.0,33.580042324961646,75.0,48.18181318702981,5.0
21147-1,151.90769480832665,183.25,165.46521465039675,4.0,81.9293619937138,93.1015477201293,87.51545485692155,2.0
21148-1,41.50437013110393,60.0,50.009668096269024,12.0,13.418135952553472,22.70975808554161,19.503618853822996,3.0
21149-1,29.62901387041611,43.66861122619221,34.52232397821582,4.0,11.2635427205901,34.565,20.854420799272912,4.0
21150-1,32.004085122553676,43.66861122619221,37.13856112082327,3.0,24.15264471459625,24.15264471459625,24.15264471459625,1.0
21151-1,41.50437013110393,74.48123817610345,58.65520276906912,13.0,13.418135952553472,26.82285376915439,19.620433088577908,3.0
21152-1,50.0,67.18247880952647,59.36859666998847,4.0,20.12720392883021,50.98891661970319,32.76670684951113,3.0
21153-1,19.99,59.98,33.38395967634776,334.0,13.406622871698621,15.97,14.261081914465748,3.0
21154-1,41.25,66.06277082936771,56.52634336337659,9.0,16.101763143064165,45.06824620139068,30.58500467222742,2.0
21155-1,106.13576440094741,222.79949389199297,141.26363251950744,8.0,103.01313417460726,103.01313417460726,103.01313417460726,1.0
21157-1,14.99,43.66861122619221,27.51629963976675,12.0,5.542554501785935,13.436495761905295,10.699762565922807,4.0
21158-1,20.69,33.591239404763236,27.285171870619184,11.0,9.6,17.99,13.794999999999998,2.0
21159-1,41.0,53.605453130451124,45.00279487158314,7.0,26.068433361636206,31.35182344444569,27.829563389239368,3.0
21162-1,15.0,39.98,23.98031868448605,81.0,8.957663841270197,10.0,9.478831920635098,2.0
21164-1,8.59,39.98,14.966736554182736,878.0,7.837533209886483,12.876641771825907,10.357087490856195,2.0
21165-1,21.0,61.572741828931015,35.93486573967778,37.0,14.566,21.274451623016716,18.69761290575418,4.0
21166-1,15.99,47.027735166668535,27.766224138233518,124.0,15.0,25.753283543651815,20.477558859943425,4.0
21167-1,21.469017524085555,59.98,32.928975007358474,1222.0,19.95,24.15264471459625,22.051322357298126,2.0
21169-1,65.0,119.16998108176551,82.89829812453935,454.0,57.94488797321659,57.94488797321659,57.94488797321659,1.0
21170-1,61.572741828931015,77.25985063095544,69.61086415329548,387.0,51.45,51.45,51.45,1.0
21172-1,21.59955907107,46.96347583393715,34.329298719839464,713.0,20.0,33.545339881383676,26.772669940691838,2.0
21174-1,89.99,178.78,139.94214617627722,10.0,110.85109003571868,110.85109003571868,110.85109003571868,1.0
21176-1,38.0,69.0,53.5,2.0,30.0,30.0,30.0,1.0
21177-1,7.8267587813098345,43.66861122619221,13.496837640485635,156.0,7.19,7.19,7.19,1.0
21178-1,14.67377630848618,40.25440785766042,25.331409440283092,71.0,25.753283543651815,25.753283543651815,25.753283543651815,1.0
21179-1,13.581837211174625,40.24098972170786,24.098527443824924,57.0,14.76,14.76,14.76,1.0
21183-1,52.13686672327241,109.99,80.6987239074671,277.0,59.95,59.95,59.95,1.0
21189-1,28.205444020199533,45.39631466833505,36.556128462106386,44.0,16.772669940691838,16.772669940691838,16.772669940691838,1.0
211902-1,5.598539900793873,10.95,8.83957369739661,66.0,5.598539900793873,5.598539900793873,5.598539900793873,1.0
21200-1,19.076,19.076,19.076,1.0,8.0,8.0,8.0,1.0
212007-1,5.95,7.5,6.725,5.0,8.84569304325432,8.84569304325432,8.84569304325432,1.0
212009-1,6.5,8.89,7.503308852994565,41.0,5.598539900793873,5.598539900793873,5.598539900793873,1.0
21201-1,5.0,21.57,15.36219987785077,5.0,12.06290422134557,12.06290422134557,12.06290422134557,1.0
212012-1,6.718247880952648,15.675911722222844,9.79456681437481,53.0,13.94484318489738,13.94484318489738,13.94484318489738,2.0
21240-1,5.942,13.436495761905295,9.953420519021972,93.0,6.936,6.936,6.936,1.0
21243-1,31.21409936288616,52.844438485945396,38.443384484367364,53.0,17.23888264458251,17.23888264458251,17.23888264458251,1.0
21246-1,54.998,109.99,81.77956403586315,877.0,39.0,39.0,39.0,1.0
21247-1,13.5,35.83065536508079,28.511158545851238,339.0,17.23888264458251,17.23888264458251,17.23888264458251,1.0
2126-1,368.38392547223685,446.76348408335105,407.573704777794,2.0,156.75911722222844,156.75911722222844,156.75911722222844,1.0
213-1,87.82989396365427,87.82989396365427,87.82989396365427,1.0,6.15839389087326,10.637225811508358,8.397809851190809,3.0
21301-1,180.0,230.14702596415967,205.07351298207982,2.0,145.5620374206407,145.5620374206407,145.5620374206407,1.0
21302-1,201.06210245639124,391.8977930555711,280.1395531438794,7.0,148.9624763522069,180.99,165.05036764028725,3.0
21303-1,281.76743686767037,499.973,439.09001694786707,6.0,245.78063785732377,245.78063785732377,245.78063785732377,1.0
